"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/RealLiquidX/M/Asset/M_Cork.M_Cork","0","15","15","1","8.043447","0","0"
"/Game/Ingredients/Mats/Brown.Brown","0","45","45","1","23.489458","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","45","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","24","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","45","45","1","22.789156","0","0"
"/Paper2D/DefaultLitSpriteMaterial.DefaultLitSpriteMaterial","0","0","38","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Game/PolygonAdventure/Materials/MAT_PolygonAdventure_01.MAT_PolygonAdventure_01","0","47","47","1","24.109556","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","68","1","0.000000","0","0"
"/Game/PolygonFanMiniChr/Materials/Mat_PolygonMiniFanChr_01_A.Mat_PolygonMiniFanChr_01_A","0","39","39","1","18.888847","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_FX_Fire.Mat_PolygonPirates_FX_Fire","0","34","34","1","13.237378","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_01_A.Mat_PolygonPirates_01_A","0","71","71","1","34.967770","0","0"
"/Game/Particles/M_Particle.M_Particle","0","115","115","1","73.125191","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_02_A.Mat_PolygonPirates_02_A","0","47","47","1","24.501911","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_Water.Mat_PolygonPirates_Water","0","189","193","1","492.284332","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","26","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","34","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","26","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","45","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","115","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","24","1","0.000000","0","0"
"/Game/RealLiquidX/M/Asset/M_CrystalGlow.M_CrystalGlow","0","4","4","1","1.875264","0","0"
"/Game/RealLiquidX/M/Asset/M_BrassCap.M_BrassCap","0","15","15","1","8.721558","0","0"
"/Game/RealLiquidX/M/Asset/M_BioGrenMetal.M_BioGrenMetal","0","24","24","1","15.462921","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","0","48","1","0.000000","0","0"
"/Game/RealLiquidX/M/Asset/M_BioGrenGlass.M_BioGrenGlass","0","45","45","1","103.230209","0","0"
"/Game/RealLiquidX/M/Asset/M_Glass.M_Glass","0","33","33","1","74.871460","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","24","1","0.000000","0","0"
"/Game/RealLiquidX/M/Asset/M_FloorMat.M_FloorMat","0","24","24","1","18.926725","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","33","1","0.000000","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_04_A.Mat_PolygonPirates_04_A","0","15","15","1","8.189353","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_03_A.Mat_PolygonPirates_03_A","0","15","15","1","8.041659","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_01_A_Transparent.Mat_PolygonPirates_01_A_Transparent","0","43","43","1","28.946690","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_01_A_Emission.Mat_PolygonPirates_01_A_Emission","0","87","87","1","50.966293","0","0"
"/Game/Ingredients/Mats/Grey.Grey","0","15","15","1","7.819403","0","0"
"/Game/PolygonMini_Fantasy/Materials/Mat_PolygonMinis_Fantasy_01.Mat_PolygonMinis_Fantasy_01","0","24","24","1","13.783035","0","0"
"/Game/(LD)Maxime/Materials/Black.Black","0","24","24","1","13.422131","0","0"
"/Game/Ingredients/Mats/IceBlue.IceBlue","0","39","39","1","19.415787","0","0"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","0","48","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","24","1","0.000000","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_FX_Rain.Mat_PolygonPirates_FX_Rain","0","34","34","1","13.202319","0","0"
"/Engine/EngineMaterials/EmissiveTexturedMaterial.EmissiveTexturedMaterial","0","0","6","1","0.000000","0","0"
"/Game/Ingredients/Mats/Black.Black","0","63","63","1","30.602644","0","0"
"/Game/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","208","2","0.000000","0","208"
"/Game/(PRG)Jonathan/Mats/Red.Red","0","24","24","1","12.422951","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","20","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMatTransp.BasicShapeMatTransp","0","125","125","1","76.126945","0","0"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","15","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","15","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","51","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","34","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","34","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","26","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","24","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","48","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","24","1","0.000000","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_04_C.Mat_PolygonPirates_04_C","0","15","15","1","8.666636","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_04_B.Mat_PolygonPirates_04_B","0","15","15","1","8.173552","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_03_C.Mat_PolygonPirates_03_C","0","15","15","1","7.939731","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_03_B.Mat_PolygonPirates_03_B","0","15","15","1","7.857906","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_02_C.Mat_PolygonPirates_02_C","0","15","15","1","8.074444","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_02_B.Mat_PolygonPirates_02_B","0","15","15","1","8.236700","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_01_C.Mat_PolygonPirates_01_C","0","15","15","1","8.082865","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_01_B.Mat_PolygonPirates_01_B","0","15","15","1","7.837720","0","0"
"/Game/PolygonAdventure/Particles/Mat_FX_Fire.Mat_FX_Fire","0","34","34","1","13.201209","0","0"
"/Game/PolygonAdventure/Materials/MAT_PolygonAdventure_Snow_01.MAT_PolygonAdventure_Snow_01","0","15","15","1","7.693378","0","0"
"/Game/PolygonAdventure/Materials/MAT_PolygonCharacters_White.MAT_PolygonCharacters_White","0","39","39","1","19.173008","0","0"
"/Game/PolygonAdventure/Materials/MAT_PolygonCharacters_Brown.MAT_PolygonCharacters_Brown","0","39","39","1","18.543093","0","0"
"/Game/PolygonAdventure/Materials/MAT_PolygonCharacters_Black.MAT_PolygonCharacters_Black","0","39","39","1","18.618147","0","0"
"/Game/PolygonAdventure/Materials/MAT_PolygonAdventure_Water.MAT_PolygonAdventure_Water","0","71","71","1","42.066925","0","0"
"/Game/PolygonAdventure/Materials/MAT_PolygonAdventure_Dark_02.MAT_PolygonAdventure_Dark_02","0","15","15","1","7.760246","0","0"
"/Game/PolygonAdventure/Materials/MAT_PolygonAdventure_Dark_01.MAT_PolygonAdventure_Dark_01","0","27","27","1","13.244366","0","0"
"/Game/PolygonAdventure/Materials/MAT_PolygonAdventure_Cloud.MAT_PolygonAdventure_Cloud","0","27","27","1","13.075709","0","0"
"/Game/Ingredients/Mats/Yellow.Yellow","0","15","15","1","7.942605","0","0"
"/Game/Ingredients/Mats/Pink.Pink","0","15","15","1","7.627017","0","0"
"/Game/Ingredients/Mats/Orange.Orange","0","15","15","1","7.627944","0","0"
"/Game/Ingredients/Mats/LightShaftMaterial.LightShaftMaterial","0","12","12","1","4.699444","0","0"
"/Game/Ingredients/Mats/Blue.Blue","0","15","15","1","7.777791","0","0"
"/Game/Dungeon_Assets/Fbx/lambert1.lambert1","0","24","24","1","12.397143","0","0"
"/Game/Dungeon_Assets/Fbx/lambert2.lambert2","0","15","15","1","7.190062","0","0"
"/Game/Dungeon_Assets/Fbx/lambert80.lambert80","0","24","24","1","12.320425","0","0"
"/Game/Dungeon_Assets/Fbx/lambert65.lambert65","0","15","15","1","7.431008","0","0"
"/Game/Dungeon_Assets/Fbx/lambert45.lambert45","0","15","15","1","7.526036","0","0"
"/Game/Dungeon_Assets/Fbx/lambert42.lambert42","0","15","15","1","8.149623","0","0"
"/Game/Dungeon_Assets/Fbx/lambert46.lambert46","0","15","15","1","7.524226","0","0"
"/Game/Dungeon_Assets/Fbx/lambert60.lambert60","0","15","15","1","7.296434","0","0"
"/Game/Dungeon_Assets/Fbx/lambert75.lambert75","0","15","15","1","7.571120","0","0"
"/Game/Dungeon_Assets/Fbx/lambert71.lambert71","0","15","15","1","7.458181","0","0"
"/Game/Dungeon_Assets/Fbx/lambert70.lambert70","0","15","15","1","7.410299","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","10","1","0.000000","0","0"
