"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","24","1","0.000000","0","0"
"/Game/RealLiquidX/M/M_LiquidX_Master.M_LiquidX_Master","0","0","50","2","0.000000","0","0"
"/Game/PolygonAdventure/Materials/MAT_PolygonAdventure_01.MAT_PolygonAdventure_01","0","0","47","1","0.000000","0","0"
"/Game/Ingredients/Mats/Brown.Brown","0","0","45","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","68","1","0.000000","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_FX_Fire.Mat_PolygonPirates_FX_Fire","0","0","34","1","0.000000","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_01_A.Mat_PolygonPirates_01_A","0","0","71","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","10","1","0.000000","0","0"
"/Game/PolygonFanMiniChr/Materials/Mat_PolygonMiniFanChr_01_A.Mat_PolygonMiniFanChr_01_A","0","0","39","1","0.000000","0","0"
"/Game/VFXapprentice/Parent_Materials/VFX_Uber_Mat.VFX_Uber_Mat","0","0","220","2","0.000000","0","0"
"/Game/Particles/M_Particle.M_Particle","0","0","115","1","0.000000","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_02_A.Mat_PolygonPirates_02_A","0","0","47","1","0.000000","0","0"
"/Game/PolygonPirates/Materials/Mat_PolygonPirates_Water.Mat_PolygonPirates_Water","0","0","193","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","20","1","0.000000","0","0"
